Player,Control,Defense,Impact,Offense,Scoring
Alize Johnson,2.0,113.23486249316042,0.002642634589993482,120.2201385913882,0.5814334837245521
B.J. Johnson,0.0,123.2895440795608,0.0,0.0,0.0
Cameron Johnson,1.2857142857142858,111.34243845882294,0.031014540771148645,115.07577424523619,0.45283008465478786
James Johnson,1.0,109.55547376848322,0.0037922857443813264,93.35166142825504,0.42693753891249664
Keldon Johnson,0.0,118.91918384193568,-0.00022154352520862403,0.0,0.0
Stanley Johnson,0.0,106.03565049446811,-0.000440439098332247,60.37387509192944,0.259549039392572
Tyler Johnson,2.1578947368421053,113.26208370693423,0.019026650898612465,101.05379895313918,0.4348952566090384
Nikola Jokić,2.3703703703703702,111.92028677164446,0.09332021928995536,107.40461735448888,0.4961447738483245
Damian Jones,1.1333333333333333,108.98927032634002,0.03445919523573418,136.72587837341246,0.6698052676997668
Derrick Jones,1.1666666666666667,109.83043877391006,0.006357655512639284,103.24242379825249,0.48707709990299164
Tyus Jones,3.7333333333333334,111.61015059639965,0.03619356345211503,98.05827292383695,0.45305728635325
DeAndre Jordan,1.9523809523809523,103.82580298255623,0.06306207088555751,137.2596958821653,0.6657948776858239
Cory Joseph,3.033333333333333,115.21398051141006,0.03171067120585341,98.34105134549404,0.4322018147835451
Mfiondu Kabengele,1.0,104.9415161966468,0.002998822327862271,112.311994873738,0.4429246133435798
Frank Kaminsky,2.0833333333333335,110.31245478992876,0.044322198336074134,107.66138405259605,0.4855936307255117
Enes Kanter,1.4166666666666667,111.53400826520526,0.0304444635737803,127.33745379663196,0.6228186910324722
Luke Kennard,2.909090909090909,113.70999649441355,0.06858910312171285,118.88615214820994,0.49576236089799974
Stanton Kidd,0.5,111.29006730144461,-0.0009239037608824286,12.353031941054473,0.05337075316449856
Michael Kidd-Gilchrist,1.5,111.33806037397586,0.0006825645474895883,86.04748691116463,0.3602542528914731
Maxi Kleber,1.4666666666666666,111.33492607910283,0.03815946212218104,121.34227053241524,0.49814116302921185
Brandon Knight,2.5,113.98814984100959,0.005213840613625217,97.26534386169459,0.38523886520895423
Kevin Knox,1.625,115.12672705299828,0.028210055895414216,104.55974405913898,0.4448441695321732
John Konchar,0.0,118.83193264449937,0.0,0.0,0.0
Furkan Korkmaz,1.1666666666666667,113.05032523668393,0.02659213749898907,103.94244409831907,0.42299095754877103
Luke Kornet,2.0,107.34762380519554,0.005698957196305688,92.84983009871563,0.39577589905226807
Kyle Korver,0.8823529411764706,108.25955248513723,0.012326918267480119,99.40190007414257,0.37080028799198794
Rodions Kurucs,0.08333333333333333,107.4270929756732,0.0005650723197630602,66.96277569973407,0.30160502378249626
Kyle Kuzma,0.4857142857142857,111.50480964037445,0.025980325947772755,95.06328584574385,0.41269180373447567
Skal Labissière,1.0833333333333333,105.60687841631089,0.03258023207712056,118.43368127036098,0.5677904093898382
Jeremy Lamb,1.8571428571428572,109.14528843784905,0.045145007579055305,109.82859676052459,0.5014003173067775
Romeo Langford,0.0,139.82029455721116,0.0,0.0,0.0
Zach LaVine,1.1764705882352942,108.32810114934414,0.08548435794458535,103.91430145118213,0.44849157279393637
Jake Layman,0.6111111111111112,110.23156139017588,0.019389711629334925,100.31748266363846,0.4402726973804311
T.J. Leaf,1.0,105.44601783664774,0.015085039117879458,108.60865241488267,0.5010354526402605
Courtney Lee,3.0,115.27190745116587,0.005314688317852515,140.3914551342825,0.556324846719356
Damion Lee,1.5384615384615385,109.15332540231344,0.019001756630224284,105.47657169741515,0.46211922418464985
Alex Len,0.9523809523809523,106.85623181386397,0.03600391778078434,110.3240598608531,0.5316466417537917
Kawhi Leonard,1.540983606557377,100.25073775618911,0.08685874671058219,109.01368243380387,0.4956458642925866
Meyers Leonard,1.1666666666666667,110.5283296070546,0.03390749606740951,117.36553339070699,0.5010037662520542
Caris LeVert,1.1612903225806452,111.9487716069758,0.020455617975422776,93.0610410267794,0.4267190055215419
Damian Lillard,2.5873015873015874,109.18653281902613,0.11821646708538545,122.69871678261138,0.5240312324311499
Nassir Little,0.8888888888888888,107.06774291536965,0.011991335417273546,102.76062891547215,0.4806873009893417
Kevon Looney,0.5,107.91237694515469,0.0012368007274110484,86.54691452322548,0.40722661370888485
Brook Lopez,1.3636363636363635,101.48991683111927,0.04203277048583384,107.16798986921187,0.4479371999285013
Robin Lopez,0.5862068965517241,106.7967386834288,0.013943563286166033,98.18157742638529,0.4411622539507997
Kevin Love,0.9615384615384616,108.36662650669483,0.08330019771070984,107.85259777082399,0.4567152054247248
Kyle Lowry,2.1842105263157894,112.75220533855115,0.04800786171821491,116.73748673185979,0.4827603071885809
Timothé Luwawu-Cabarrot,0.0,118.01938825824044,-0.0004520578558104481,41.3472127599404,0.24808327655964243
Trey Lyles,1.6111111111111112,107.97716799896052,0.03622236637161004,109.91563398143312,0.47032595826188256
Daryl Macon,0.5,120.00031966162172,-0.00022307563202243107,64.76386019177451,0.22850863837611268
Josh Magette,0.6666666666666666,94.55308118089614,0.0008122211555963725,65.6616004979126,0.32811350254175553
Ian Mahinmi,0.6666666666666666,107.24077026215097,0.002899356766216239,122.97954371728413,0.6026951165546455
Thon Maker,0.8181818181818182,108.46971239993388,0.010227224452508236,110.35840789451963,0.5193020697708569
Terance Mann,1.8333333333333333,105.74838821462453,0.009103567781010463,104.4660163606118,0.48302553021410316
Boban Marjanović,0.7777777777777778,106.83536342326,0.016581827551699842,116.51390230726562,0.5611083798761274
Lauri Markkanen,0.8541666666666666,107.17210062775382,0.06571246563087173,101.33718408841575,0.4339182429321511
Caleb Martin,1.0,105.1792063048495,0.00034128227374479413,65.31200906792714,0.32583144302974654
Cody Martin,2.5714285714285716,105.56983136076627,0.011717358065237927,103.21750939214456,0.4959609668061519
Kelan Martin,0.75,110.59275197785027,0.0025928102760157173,80.53819011056201,0.3458635234846958
Frank Mason,4.0,113.54315529035338,0.00020208062733573963,107.6625336144843,0.4424977582685444
Garrison Mathews,2.0,116.75435378038715,-0.0006690823306652858,37.958488687339106,0.16585618715353445
Wesley Matthews,1.894736842105263,109.15889873354115,0.03293914225572556,116.09422125249027,0.4653066373454797
Patrick McCaw,1.0,108.78866279147911,0.002202195491661235,104.78994883596789,0.46772403863259737
CJ McCollum,1.9565217391304348,109.44230253732835,0.08111120277533139,108.34092811058756,0.47552891648221945
T.J. McConnell,3.3125,110.57146116128014,0.04052039704656671,106.99763059024254,0.5086008009540642
Jalen McDaniels,0.0,117.26528511936509,0.00034128227374479413,118.57093995974753,0.569100474996983
Doug McDermott,1.4,113.6203129555409,0.033803700796999944,112.7317012108121,0.4587060871175155
JaVale McGee,0.8333333333333334,102.50393112046045,0.04385479019984041,123.10594189852364,0.6039801139145378
Rodney McGruder,1.7142857142857142,108.30660430815853,0.007068652629961069,102.21804636430772,0.4328826175798842
Alfonzo McKinnie,0.375,111.45914852225874,0.006183857471974095,89.73884860729704,0.38613609666733717
Jordan McLaughlin,2.0,112.75687386226558,0.0016909632234885113,79.51166665651472,0.34604826433348107
Ben McLemore,1.263157894736842,109.96722498969848,0.0315981326087776,113.86031520244892,0.43449436647162953
Jordan McRae,2.5714285714285716,110.74280005942047,0.022637285520842168,114.0017038081647,0.4971079978262042
Nicolò Melli,1.411764705882353,106.78809607349125,0.021057534556752786,110.01408247680341,0.45590563589437894
De'Anthony Melton,2.0,103.76949475797468,0.018039694086543143,100.88811456889103,0.45341121380868116
Chimezie Metu,4.0,107.6726433174409,0.004320098741568169,137.84261654222348,0.6828560475153836
Khris Middleton,1.9,106.07531592206503,0.05446072906698182,118.18188443203165,0.51067397192426
C.J. Miles,3.0,109.50220475776175,0.007805960524428335,102.26139397089493,0.4301186490380205
Malcolm Miller,2.0,113.79081660753852,0.002422415040827358,108.91064786082433,0.42133734909044074
Patty Mills,2.2083333333333335,112.5329887128915,0.04187172626442994,115.78868106482136,0.4803419584528255
Paul Millsap,1.0769230769230769,115.02822244929439,0.055635493793247275,118.18658489827477,0.5245514265771994
Shake Milton,0.5833333333333334,113.97048271362141,0.00010766047570440924,75.86218842202733,0.33552463713378167
Donovan Mitchell,1.5087719298245614,109.61675524590294,0.0936607437594562,105.8105348342042,0.4725596535264409
Naz Mitrou-Long,3.5,110.18364254868114,0.0034134030120749137,95.12054591988954,0.41222433204402464
Malik Monk,1.5,111.22400166690558,0.03742728935401241,102.22967605507684,0.45014742055268303
E'Twaun Moore,2.090909090909091,109.47355064632619,0.023095360481599835,106.38715835286632,0.464391097862856
Ja Morant,1.9333333333333333,110.90997904054608,0.06313892930290099,105.69618979535078,0.49086808615958766
Juwan Morgan,0.0,110.92573308380149,0.0,0.0,0.0
Marcus Morris,0.7297297297297297,113.919432600819,0.06739778060080863,111.56407618957842,0.468297964747126
Markieff Morris,0.9210526315789473,110.36245612563545,0.03735160234829095,102.73574161676162,0.4392506038598334
Monte Morris,4.733333333333333,119.11664908338707,0.035069381771384515,109.19454604256796,0.501520127364937
Johnathan Motley,1.0,106.67028004681086,0.0003213023922709576,89.0876514083532,0.3344690535843093
Emmanuel Mudiay,1.3513513513513513,110.41023205403326,0.025638329364487393,96.6475434937018,0.4435339218273947
Dejounte Murray,1.8,104.1753244604769,0.04984729317194041,101.39043073295589,0.48168185437569533
Jamal Murray,2.0833333333333335,116.23169309219065,0.07643936433559402,104.84060407786254,0.4649233820651204
Džanan Musa,1.0909090909090908,110.6807573904995,0.012996663354550384,85.41028367098686,0.38498675825750633
Mike Muscala,2.3333333333333335,111.80466747343634,0.008967364298721605,96.0356568026581,0.38249500238250417
Sviatoslav Mykhailiuk,1.4705882352941178,113.92881466806654,0.016341326027377288,108.51785905358214,0.4100342094999241
Abdel Nader,0.5625,114.51957033748157,0.016232064490091007,108.19324223160491,0.4611326243800948
Larry Nance,1.4090909090909092,109.67964070227536,0.060989809968685686,119.4481388432017,0.5297895156632002
Shabazz Napier,1.8,107.1520961472324,0.018262402813675926,102.12717455027314,0.4355835402257545
Raul Neto,1.8888888888888888,111.5532221507919,0.019486546102498076,107.41280896231527,0.46256310337488793
Georges Niang,0.9,111.90965155890656,0.01039391730992732,104.62480913672451,0.43436973861362604
Nerlens Noel,1.4782608695652173,103.81114462644243,0.04653948560096024,128.05170125154206,0.6189101180922869
Zach Norvell,0.0,112.24580422851511,0.0,0.0,0.0
Jaylen Nowell,3.0,115.67928356192888,0.00045092352626360295,83.87632113864085,0.37995483132809854
Frank Ntilikina,2.9583333333333335,113.72696994214517,0.028848292454134002,102.07581135806262,0.4408248796810237
Kendrick Nunn,1.5918367346938775,113.403139941878,0.0497458659410021,100.73365457575017,0.436175915154964
David Nwaba,0.8333333333333334,108.17268491451884,0.01152747532316643,119.46399355403824,0.5462973634884566
Royce O'Neale,2.9523809523809526,109.06675292424093,0.041922133150040196,118.51069775340535,0.47831668905393304
Kyle O'Quinn,1.3333333333333333,104.74217092233326,0.014103522317277609,105.77640612752485,0.4819165422999314
Semi Ojeleye,1.6,116.9283322353031,0.012542662895564913,112.51270570903787,0.46582385148747985
Jahlil Okafor,0.84,105.70376059487539,0.026038886817490007,116.83391638402588,0.5689954740347927
Elie Okobo,9.5,113.12710547548525,0.014517444616282347,120.51917781206262,0.5279632282114972
Josh Okogie,1.096774193548387,108.25769161968407,0.03832849973240625,111.53783935418559,0.5037271185751684
KZ Okpala,0.0,110.6878313290104,0.0,0.0,0.0
Kelly Olynyk,0.96875,109.5344000047371,0.04160360537218338,111.5790901456269,0.4563459131273089
Miye Oni,0.0,113.73938815731893,0.0,0.0,0.0
Cedi Osman,1.6206896551724137,113.1620177402325,0.03964943908501037,103.09286285066808,0.4380355396430314
Kelly Oubre,0.918918918918919,108.30859319265878,0.06279894602952439,107.35911910074361,0.4863763169341863
Jabari Parker,0.9555555555555556,107.08135002791431,0.06986898896072999,106.82463096683385,0.49815245402055747
Chandler Parsons,2.0,103.90958827347534,0.0020200217896809694,95.877857352622,0.3618463643925848
Eric Paschall,1.025,111.25451050882975,0.06836134929690157,112.43621817887382,0.5283272669334633
Patrick Patterson,2.4285714285714284,107.67943487484767,0.020991756295035902,119.23956381784042,0.4553866776263444
Justin Patton,0.0,113.28967328279452,-0.0006810656429408813,48.78939245071731,0.24394696225358647
Chris Paul,3.4615384615384617,111.07037915186812,0.08694938041545253,119.85592735329212,0.5266949653838577
Elfrid Payton,2.0,108.05862393800795,0.012509436550907662,100.89828369214632,0.4336353337830025
Norvel Pelle,1.0,99.32623292075941,0.0025838514169058222,121.4631040117593,0.6055333690445235
Theo Pinson,1.6,110.46889879049935,0.006215795517393662,78.65009808987782,0.33870701711625145
Mason Plumlee,1.5,109.46635551131848,0.03994343144130575,110.43566300644474,0.547561321347104
Vincent Poirier,1.0,110.46475861669184,0.0025085325791129823,108.6962455950741,0.5231093776359188
Jakob Pöltl,1.6666666666666667,105.13852931960307,0.04364407446609894,121.93891177239368,0.6004755497847306
Shamorie Ponds,4.0,108.02657042808735,0.0007707684220814319,121.06381258151231,0.5819626478841841
Jordan Poole,1.6896551724137931,110.70819899476552,0.013042625852698326,81.02255213451377,0.3401683677671883
Kevin Porter,1.2,111.39877602497978,0.024856681995189988,91.3862669289809,0.4166472007902512
Michael Porter,0.625,117.87914432019669,0.007964910436212754,99.72175283080578,0.45537621598548805
Otto Porter,2.0,108.55143756619917,0.016631650593300275,112.06757165005352,0.4758875056551932
Bobby Portis,1.1904761904761905,112.41184669151285,0.043400085992944946,100.29940643799777,0.44590721563407754
Kristaps Porziņģis,0.8571428571428571,105.97557380963947,0.05920562786087701,101.65977151439456,0.4499236964579817
Dwight Powell,1.3157894736842106,110.6901363667927,0.03539582419689775,131.32267076506693,0.6301945640534857
Norman Powell,1.0285714285714285,111.64446640893512,0.052852691799869636,108.00815766189213,0.46822612259057694
Julius Randle,1.0675675675675675,113.85673309075955,0.07365249887626246,99.23110307654098,0.4727033698117366
Cam Reddish,0.9142857142857143,110.20953712476725,0.01924961940754806,81.3863795184865,0.359697977007351
J.J. Redick,1.5666666666666667,110.5383786507767,0.058078038858140765,119.16896458290445,0.46569051760960806
Naz Reid,0.0,110.23504213236299,0.00045092352626360295,139.27016934344837,0.46423389781149466
Josh Richardson,1.5675675675675675,110.43664213459182,0.0396190550592226,106.64074717959006,0.46682571972486714
Austin Rivers,2.2666666666666666,111.52226214337084,0.02675381959558521,112.37035129075817,0.47229207591098404
Duncan Robinson,1.0625,112.50913392936766,0.039819000316003925,117.72681665580862,0.43682634483445104
Glenn Robinson,1.9545454545454546,109.93719378499519,0.05678039703114356,110.53419532221177,0.49203811468605035
Jerome Robinson,1.2666666666666666,105.49952041705801,0.006533148642842804,82.23502822210705,0.3575651284852984
Justin Robinson,1.0,115.01936991530887,0.0010036234959979286,87.63755374516255,0.36171156419696215
Mitchell Robinson,0.75,107.42752428400053,0.04697421072177571,134.5702162456254,0.670253117122363
Rajon Rondo,3.1666666666666665,107.72403876350877,0.0325273680866115,115.16648574643192,0.4904619129204231
Derrick Rose,2.3404255319148937,111.96222487377399,0.059028871568281224,110.34125334570163,0.5077887108166883
Terrence Ross,0.84,114.84277524078169,0.04130724734175836,104.19016589580622,0.43933744409534015
Terry Rozier,1.4788732394366197,109.87089437344599,0.07678851159257866,106.60766100019349,0.44633180084379426
Ricky Rubio,4.882352941176471,109.75824910497991,0.06092927513197287,112.36187614512912,0.4989157061489387
D'Angelo Russell,1.8837209302325582,110.42487144316371,0.047560609790443034,105.29174739396053,0.4626492640246684
Domantas Sabonis,1.3442622950819672,106.38447069048702,0.09887857757558942,111.82570990277388,0.5381242888788431
JaKarr Sampson,0.6666666666666666,109.38828948926205,0.006716696249566766,105.39429291018416,0.5091771306480414
Dario Šarić,1.5161290322580645,108.49137643909545,0.05664003013170764,110.98155733877057,0.4724049966433109
Tomáš Satoranský,2.6666666666666665,107.93038122937566,0.062339613412649986,112.11199692504233,0.48305187719502246
Admiral Schofield,0.3333333333333333,115.56185380508592,0.0040144939839917146,129.43019835352385,0.5140920306857708
Dennis Schröder,1.35,114.20249499413785,0.060501331281248294,100.17907490127064,0.4514717934184615
Mike Scott,1.8,112.10337123276632,0.026484477023284676,112.73586487857185,0.4676993727935739
Thabo Sefolosha,2.5,105.74877495983016,0.010899704279682865,102.11456975156503,0.4170260341646406
Collin Sexton,1.3095238095238095,115.62692447446491,0.05529096092588602,101.54249094677665,0.4690250646220204
Landry Shamet,1.4166666666666667,109.99545655461355,0.008032559806773937,107.04534576546014,0.40854316777815664
Iman Shumpert,1.2,108.71538326484524,0.007119911229014557,86.16413477723529,0.3749317676070459
Pascal Siakam,1.3015873015873016,110.7344230120968,0.10019989487058616,107.14458551013264,0.479222321173487
Chris Silva,0.52,106.65486995622544,0.014499916081458016,117.69805097486082,0.5667411368448526
Ben Simmons,2.2142857142857144,105.45164948245541,0.08634370151493623,110.31450491438105,0.5344815322776543
Anfernee Simons,1.5,111.2050080138889,0.028507703067480503,104.83160226021151,0.45276932383010826
Marcus Smart,3.64,116.07462918441912,0.04766211900314667,111.86851699241042,0.46237960642962145
Dennis Smith,1.7692307692307692,116.68659502734859,0.006382365587197789,84.2647579209497,0.3838636891499246
Ish Smith,3.5185185185185186,112.24033664316197,0.04482851615457413,108.03639844794968,0.4843185928103732
Tony Snell,2.9,114.75995351581402,0.02545689564809115,122.34002869894464,0.4695394769697612
Omari Spellman,0.7058823529411765,105.63280403875684,0.04250097045103419,106.60783917460121,0.47451682448708865
Max Strus,0.0,115.86340634924063,0.0008141367423293844,153.37913769582283,0.7166001498034601
Edmond Sumner,8.0,108.61468659564297,0.0033032932374918523,112.22734482299862,0.5563849091287484
Caleb Swanigan,0.0,92.23355393685927,0.0001183234000218411,56.86535820883975,0.2934541663415214
Jayson Tatum,1.2653061224489797,112.2341681925741,0.08209742986187941,103.05384131312286,0.4505247708710478
Jeff Teague,3.0,111.47029786792609,0.055801786375120864,116.74592120449654,0.5219934714864247
Garrett Temple,2.12,110.18543877498469,0.043284539693850405,110.66354318200854,0.4435422069022337
Daniel Theis,1.5294117647058822,109.45181118156238,0.035119456107581756,115.56548657074941,0.5474896668815041
Isaiah Thomas,2.324324324324324,114.64434497060559,0.035572877247037685,105.87021390505429,0.4492960441888675
Khyri Thomas,0.0,118.62005510796475,0.0,122.8559728062715,0.737135836837629
Matt Thomas,1.0,114.09760005800038,0.009359330839560248,126.21174622913436,0.4883794800449963
Tristan Thompson,1.4444444444444444,109.84674943188055,0.07760134866791019,113.1591990607797,0.5544987998870807
Matisse Thybulle,1.25,104.13834340422895,0.015503108501434932,101.5060814134137,0.4167710155522355
Anthony Tolliver,1.0,108.96588344978463,0.010181322524100178,92.65947936808676,0.36498484141123294
Karl-Anthony Towns,1.532258064516129,104.45277912282218,0.127160434406336,124.41614364601502,0.5370275708412121
Gary Trent,2.5,109.69625142587822,0.007353177378516797,125.72678976937951,0.4722146140201643
Allonzo Trier,0.875,116.16973218069447,0.013275320421371398,116.65258095808626,0.4949670444393033
P.J. Tucker,1.434782608695652,107.31331428503563,0.056370187789875036,128.4239902000934,0.5207566768054278
Evan Turner,1.6,108.61134406193251,0.012951904416189744,89.19052350024826,0.42464081953987587
Myles Turner,0.7037037037037037,107.04313593197709,0.03028018801034198,100.45576604313267,0.44101420995798063
Jonas Valančiūnas,0.8541666666666666,106.50644943766859,0.07444228192674766,112.93940369471659,0.5330682641664725
Denzel Valentine,3.6666666666666665,107.5716490393043,0.014189240366312125,123.06262406914315,0.4699325837296337
Jarred Vanderbilt,1.0,118.93933481710519,0.0004755170409679254,43.171153279883306,0.19042802432745629
Fred VanVleet,2.980769230769231,110.8879260413663,0.08357331890854386,114.51691838888074,0.48055494644075125
Noah Vonleh,1.2307692307692308,108.6272422240175,0.014542283722001195,110.6616804811461,0.5171353059301719
Nikola Vučević,2.45,110.12113210729137,0.06428150288577003,111.76407136238326,0.5113396200826006
Dean Wade,0.0,111.09116605277227,0.00048500842917443876,147.7197512215776,0.4923991707385919
Moritz Wagner,0.5813953488372093,106.0648660471334,0.04382489265857621,113.29194813874429,0.507650931186528
Kemba Walker,2.3260869565217392,116.1949020989737,0.08586022873054891,115.5867340723523,0.4770431540233914
Lonnie Walker,1.1428571428571428,110.96672348368611,0.0077540233823018435,94.91489816047996,0.4421134177545999
Tyrone Wallace,1.3,110.02493428786066,0.0038023939570465304,79.86208743747198,0.39009153584718237
Taurean Waller-Prince,1.0625,109.09639357568375,0.05379488484144333,100.242533040574,0.4062607731901201
Derrick Walton,5.0,108.93197898275545,0.003213023922709576,143.89160255133527,0.5888051921600109
Brad Wanamaker,2.423076923076923,115.74242610522256,0.034663359275015765,117.59942756352518,0.5251768707622044
T.J. Warren,0.7272727272727273,111.37426711336502,0.06320301061067744,110.96881539275473,0.5117987434287922
PJ Washington,1.4193548387096775,107.2324450737977,0.06029320169491363,114.0712695081371,0.5093754567262664
Yuta Watanabe,0.0,107.9742785568868,0.0014842786273738025,128.67497884362825,0.551464195044121
Tremont Waters,1.5,108.68930297554972,0.0011402420814149922,86.76107053392177,0.3532896940138483
Russell Westbrook,1.6354166666666667,105.49581739755563,0.08059175285583697,101.71651485786283,0.468214437557277
Coby White,1.6486486486486487,109.80242524539466,0.04454491033030774,94.97445444260111,0.3957742249758653
Derrick White,2.3461538461538463,112.73286695009027,0.0332315287812936,112.27795375820303,0.5047898491201719
Hassan Whiteside,0.6666666666666666,101.13768574785935,0.08982188982372824,122.955827312995,0.5985315234692812
Andrew Wiggins,1.7297297297297298,110.41571349071893,0.07135864803121518,109.30896149601409,0.4985556645125518
Grant Williams,1.125,115.18364950450265,0.002622556787254482,77.24552956753588,0.3589887307226578
Kenrich Williams,2.176470588235294,105.39753012253446,0.03260521479755271,110.58284318088714,0.47253036849628965
Lou Williams,2.0,108.89706519961,0.07796938052441904,108.69464800820461,0.48472800134392735
Marvin Williams,1.4375,109.17698622798,0.03765481086984228,123.38729795005207,0.5095013807559978
Robert Williams,1.3125,104.13047418859875,0.028734100451657803,120.74310426683085,0.5857535364094171
Nigel Williams-Goss,2.0,112.87943292800256,-0.00023097594022060714,57.63799666745343,0.2409170347637218
D.J. Wilson,1.5,109.33007325019179,0.010002991053119113,115.5504260260952,0.4790878477849717
Justise Winslow,1.8695652173913044,112.5722592324522,0.020746033778086082,94.17457894799344,0.44132094436549335
Christian Wood,0.5714285714285714,106.55642847694948,0.04580017906992819,124.7206439586936,0.5837810081568429
Delon Wright,4.933333333333334,108.38107277479476,0.046556669664388026,127.21974671566828,0.5689442624193006
Thaddeus Young,0.9736842105263158,107.65885236906098,0.03314699593769636,95.47330557509231,0.42190160575124386
Trae Young,1.712962962962963,111.65129170933568,0.12583547501600864,112.18994600887706,0.48682728588519747
Cody Zeller,0.7714285714285715,107.78928427010663,0.05358131697793266,113.46068356996464,0.5338465293230804
Ante Žižić,0.0,111.81114550302738,0.006668865901148533,116.87504263813514,0.5687517637699941
Ivica Zubac,1.0454545454545454,102.04461906549868,0.05172968515562418,131.28194479605094,0.6291610379370786
